Study_Sample	Species	Downsampling	Companion_Sample	Grouping_Sites	Non_Grouping_Sites	Ratio	Z_Score	P_Val	Significant_Bonferroni	Match
CarIll_5	CarIll	0.1X	CarCor	29	2660	1.0784678319077723	-0.11111111111111108	0.4557641189546886	No	FALSE
CarIll_5	CarIll	0.1X	CarPalm	33	2656	1.2272220156191893	0.11111111111111134	0.4557641189546885	No	FALSE
CarIll_5	CarIll	0.25X	CarOva	33	6576	0.49931911030413073	-1.038095238095238	0.14961285909426578	No	FALSE
CarIll_5	CarIll	0.25X	CarLac	37	6572	0.5598426388258435	-0.9619047619047619	0.16804872317257744	No	FALSE
CarIll_5	CarIll	0.025X	CarAqu	39	655	5.619596541786744	4.615384615384614	1.9618399396676315e-6	Yes	FALSE
CarIll_5	CarIll	0.05X	CarCat	41	1384	2.8771929824561404	1.6153846153846154	0.05311371489000204	No	FALSE
CarIll_5	CarIll	0.5X	CarLac	43	12589	0.3404053198226726	-1.217948717948718	0.11162173056545142	No	FALSE
CarIll_5	CarIll	0.25X	CarMyr	46	6563	0.6960205779996974	-0.7904761904761904	0.21462486090132146	No	FALSE
CarIll_5	CarIll	0.05X	CarAqu	62	1363	4.350877192982456	3.2307692307692304	6.172878623205658e-4	Yes	FALSE
CarIll_5	CarIll	0.1X	CarCat	67	2622	2.4916325771662327	2.0000000000000004	0.022750131948179188	No	FALSE
CarIll_5	CarIll	0.5X	CarOva	77	12555	0.6095630145661811	-0.7820512820512822	0.21709221808801407	No	FALSE
CarIll_5	CarIll	0.25X	CarPalm	80	6529	1.2104705704342564	-0.1428571428571428	0.4432015031835318	No	FALSE
CarIll_5	CarIll	0.25X	CarCor	95	6514	1.4374338023906794	0.1428571428571428	0.4432015031835318	No	FALSE
CarIll_5	CarIll	0.5X	CarMyr	108	12524	0.8549715009499683	-0.38461538461538464	0.3502611970519243	No	FALSE
CarIll_5	CarIll	0.5X	CarPalm	131	12501	1.0370487650411653	-0.0897435897435898	0.4642454880332471	No	FALSE
CarIll_5	CarIll	0.1X	CarAqu	132	2557	4.908888062476757	5.6111111111111125	1.0051581476486644e-8	Yes	FALSE
CarIll_5	CarIll	0.5X	CarCor	145	12487	1.1478784040531982	0.0897435897435898	0.4642454880332471	No	FALSE
CarIll_5	CarIll	0.25X	CarCat	165	6444	2.4965955515206537	1.4761904761904758	0.06994638275525253	No	FALSE
CarIll_5	CarIll	0.01X	CarIll	226	33	87.25868725868726	74.33333333333334	0	Yes	TRUE
CarIll_5	CarIll	0.5X	CarCat	300	12332	2.3749208359721345	2.076923076923077	0.018904329735190715	No	FALSE
CarIll_5	CarIll	0.25X	CarAqu	349	6260	5.280677863519443	4.98095238095238	3.163605463505449e-7	Yes	FALSE
CarIll_5	CarIll	0.025X	CarIll	609	85	87.7521613832853	92.30769230769229	0	Yes	TRUE
CarIll_5	CarIll	0.5X	CarAqu	660	11972	5.2248258391386955	6.6923076923076925	1.09839171430069e-11	Yes	FALSE
CarIll_5	CarIll	0.05X	CarIll	1259	166	88.35087719298245	95.3076923076923	0	Yes	TRUE
CarIll_5	CarIll	0.1X	CarIll	2378	311	88.43436221643734	130.38888888888891	0	Yes	TRUE
CarIll_5	CarIll	0.25X	CarIll	5804	805	87.8196398850053	108.88571428571427	0	Yes	TRUE
CarIll_5	CarIll	0.5X	CarIll	11168	1464	88.41038632045598	141.4102564102564	0	Yes	TRUE
CarLac_1	CarLac	0.01X	CarIll	1	67	1.4705882352941175	-1.25	0.10564977366685524	No	FALSE
CarLac_1	CarLac	0.01X	CarAqu	2	66	2.941176470588235	-1	0.15865525393145705	No	FALSE
CarLac_1	CarLac	0.01X	CarCor	2	66	2.941176470588235	-1	0.15865525393145705	No	FALSE
CarLac_1	CarLac	0.025X	CarAqu	2	174	1.1363636363636365	-1.3684210526315785	0.08559015908234094	No	FALSE
CarLac_1	CarLac	0.01X	CarPalm	4	64	5.88235294117647	-0.49999999999999994	0.308537538725987	No	FALSE
CarLac_1	CarLac	0.025X	CarCor	7	169	3.977272727272727	-0.8421052631578945	0.19986451775069242	No	FALSE
CarLac_1	CarLac	0.01X	CarOva	8	60	11.76470588235294	0.5000000000000002	0.3085375387259869	No	FALSE
CarLac_1	CarLac	0.025X	CarIll	8	168	4.545454545454546	-0.7368421052631576	0.23060918729533264	No	FALSE
CarLac_1	CarLac	0.01X	CarCat	9	59	13.23529411764706	0.7500000000000002	0.22662735237686812	No	FALSE
CarLac_1	CarLac	0.01X	CarMyr	10	58	14.705882352941178	1.0000000000000004	0.15865525393145696	No	FALSE
CarLac_1	CarLac	0.025X	CarPalm	10	166	5.681818181818182	-0.5263157894736841	0.2993344071288827	No	FALSE
CarLac_1	CarLac	0.05X	CarAqu	11	369	2.8947368421052633	-1.032258064516129	0.15097562027604344	No	FALSE
CarLac_1	CarLac	0.05X	CarIll	12	368	3.1578947368421053	-0.9677419354838709	0.16658663447947525	No	FALSE
CarLac_1	CarLac	0.05X	CarPalm	13	367	3.421052631578948	-0.9032258064516128	0.18320303208814653	No	FALSE
CarLac_1	CarLac	0.05X	CarCor	15	365	3.9473684210526314	-0.7741935483870968	0.21940817147329017	No	FALSE
CarLac_1	CarLac	0.1X	CarIll	19	739	2.5065963060686016	-1.1486486486486487	0.12535044416004154	No	FALSE
CarLac_1	CarLac	0.025X	CarCat	20	156	11.363636363636363	0.5263157894736842	0.29933440712888265	No	FALSE
CarLac_1	CarLac	0.1X	CarAqu	24	734	3.16622691292876	-1.0135135135135134	0.15540747235285424	No	FALSE
CarLac_1	CarLac	0.1X	CarCor	25	733	3.2981530343007917	-0.9864864864864864	0.16194722166054767	No	FALSE
CarLac_1	CarLac	0.025X	CarMyr	26	150	14.772727272727273	1.1578947368421053	0.12345349781237087	No	FALSE
CarLac_1	CarLac	0.025X	CarOva	28	148	15.909090909090908	1.3684210526315788	0.08559015908234091	No	FALSE
CarLac_1	CarLac	0.01X	CarLac	32	36	47.05882352941176	6.5	4.016000583859118e-11	Yes	TRUE
CarLac_1	CarLac	0.05X	CarCat	39	341	10.263157894736842	0.7741935483870968	0.21940817147329017	No	FALSE
CarLac_1	CarLac	0.1X	CarPalm	42	716	5.540897097625329	-0.527027027027027	0.2990874100399098	No	FALSE
CarLac_1	CarLac	0.25X	CarAqu	47	1828	2.506666666666667	-1.4154929577464788	0.0784620058690833	No	FALSE
CarLac_1	CarLac	0.05X	CarMyr	49	331	12.894736842105264	1.4193548387096777	0.07789779589303768	No	FALSE
CarLac_1	CarLac	0.25X	CarIll	60	1815	3.2	-1.232394366197183	0.10890090220182488	No	FALSE
CarLac_1	CarLac	0.05X	CarOva	70	310	18.421052631578945	2.7741935483870965	0.0027669371948700595	Yes	FALSE
CarLac_1	CarLac	0.025X	CarLac	75	101	42.61363636363637	6.315789473684211	1.343928752533411e-10	Yes	TRUE
CarLac_1	CarLac	0.1X	CarMyr	81	677	10.686015831134563	0.5270270270270271	0.2990874100399097	No	FALSE
CarLac_1	CarLac	0.5X	CarAqu	84	3270	2.5044722719141324	-1.307116104868914	0.09558664123214194	No	FALSE
CarLac_1	CarLac	0.1X	CarCat	86	672	11.345646437994723	0.6621621621621625	0.25393365040703775	No	FALSE
CarLac_1	CarLac	0.5X	CarIll	99	3255	2.9516994633273703	-1.1947565543071161	0.11609107963529806	No	FALSE
CarLac_1	CarLac	0.25X	CarPalm	101	1774	5.386666666666667	-0.6549295774647886	0.2562565480017066	No	FALSE
CarLac_1	CarLac	0.25X	CarCor	107	1768	5.706666666666667	-0.5704225352112674	0.2841955743414578	No	FALSE
CarLac_1	CarLac	0.1X	CarOva	144	614	18.997361477572557	2.22972972972973	0.012882695472459947	No	FALSE
CarLac_1	CarLac	0.05X	CarLac	171	209	45	9.290322580645162	7.691070961179943e-21	Yes	TRUE
CarLac_1	CarLac	0.5X	CarPalm	176	3178	5.247465712581992	-0.6179775280898876	0.26829507591553514	No	FALSE
CarLac_1	CarLac	0.5X	CarCor	179	3175	5.33691115086464	-0.595505617977528	0.27575277246704716	No	FALSE
CarLac_1	CarLac	0.25X	CarCat	188	1687	10.026666666666667	0.5704225352112678	0.2841955743414577	No	FALSE
CarLac_1	CarLac	0.25X	CarMyr	202	1673	10.773333333333333	0.767605633802817	0.2213607571655023	No	FALSE
CarLac_1	CarLac	0.1X	CarLac	337	421	44.45910290237467	7.4459459459459465	4.8126106589213204e-14	Yes	TRUE
CarLac_1	CarLac	0.5X	CarCat	338	3016	10.077519379844961	0.5955056179775282	0.2757527724670471	No	FALSE
CarLac_1	CarLac	0.25X	CarOva	356	1519	18.986666666666665	2.936619718309859	0.0016590535903584056	Yes	FALSE
CarLac_1	CarLac	0.5X	CarMyr	366	2988	10.912343470483005	0.8052434456928839	0.21033960502702256	No	FALSE
CarLac_1	CarLac	0.5X	CarOva	646	2708	19.260584376863445	2.902621722846442	0.0018502666036176217	Yes	FALSE
CarLac_1	CarLac	0.25X	CarLac	814	1061	43.413333333333334	9.387323943661972	3.0771999135158084e-21	Yes	TRUE
CarLac_1	CarLac	0.5X	CarLac	1466	1888	43.70900417412045	9.04494382022472	7.487107502495757e-20	Yes	TRUE
CarLac_3	CarLac	0.01X	CarAqu	2	107	1.834862385321101	-3.2857142857142856	5.086206751643267e-4	No	FALSE
CarLac_3	CarLac	0.025X	CarIll	3	217	1.3636363636363635	-1.05	0.14685905637589589	No	FALSE
CarLac_3	CarLac	0.01X	CarIll	3	106	2.7522935779816518	-3	0.0013498980316300946	No	FALSE
CarLac_3	CarLac	0.025X	CarAqu	4	216	1.8181818181818181	-0.95	0.17105612630848183	No	FALSE
CarLac_3	CarLac	0.025X	CarCor	7	213	3.1818181818181817	-0.65	0.2578461108058647	No	FALSE
CarLac_3	CarLac	0.05X	CarAqu	10	368	2.6455026455026456	-1.2564102564102564	0.10448363247817444	No	FALSE
CarLac_3	CarLac	0.01X	CarMyr	10	99	9.174311926605505	-1	0.15865525393145705	No	FALSE
CarLac_3	CarLac	0.025X	CarPalm	12	208	5.454545454545454	-0.1499999999999999	0.4403823076297575	No	FALSE
CarLac_3	CarLac	0.05X	CarIll	13	365	3.439153439153439	-1.1025641025641026	0.13510825325398565	No	FALSE
CarLac_3	CarLac	0.01X	CarPalm	13	96	11.926605504587156	-0.14285714285714285	0.4432015031835318	No	FALSE
CarLac_3	CarLac	0.01X	CarCat	14	95	12.844036697247708	0.14285714285714285	0.4432015031835318	No	FALSE
CarLac_3	CarLac	0.025X	CarCat	15	205	6.8181818181818175	0.15000000000000008	0.44038230762975744	No	FALSE
CarLac_3	CarLac	0.05X	CarCor	15	363	3.968253968253968	-1	0.15865525393145705	No	FALSE
CarLac_3	CarLac	0.01X	CarOva	15	94	13.761467889908257	0.42857142857142855	0.3341175708976247	No	FALSE
CarLac_3	CarLac	0.01X	CarCor	17	92	15.59633027522936	1	0.15865525393145705	No	FALSE
CarLac_3	CarLac	0.05X	CarPalm	21	357	5.555555555555555	-0.6923076923076923	0.24437206019325358	No	FALSE
CarLac_3	CarLac	0.1X	CarIll	22	805	2.6602176541717046	-1.157303370786517	0.12357421842583044	No	FALSE
CarLac_3	CarLac	0.1X	CarAqu	25	802	3.0229746070133015	-1.0898876404494382	0.13788132082462384	No	FALSE
CarLac_3	CarLac	0.025X	CarMyr	31	189	14.09090909090909	1.7500000000000002	0.04005915686381707	No	FALSE
CarLac_3	CarLac	0.1X	CarCor	33	794	3.990326481257558	-0.9101123595505618	0.1813816285365908	No	FALSE
CarLac_3	CarLac	0.01X	CarLac	35	74	32.11009174311927	6.142857142857143	4.0525086604541474e-10	Yes	TRUE
CarLac_3	CarLac	0.05X	CarOva	48	330	12.698412698412698	0.6923076923076923	0.24437206019325358	No	FALSE
CarLac_3	CarLac	0.1X	CarPalm	48	779	5.804111245465538	-0.5730337078651686	0.2833109355245799	No	FALSE
CarLac_3	CarLac	0.025X	CarOva	50	170	22.727272727272727	3.6500000000000004	1.3112015442048438e-4	Yes	FALSE
CarLac_3	CarLac	0.05X	CarCat	52	326	13.756613756613756	0.8974358974358975	0.1847431823097709	No	FALSE
CarLac_3	CarLac	0.25X	CarIll	53	1940	2.6593075765178122	-1.27027027027027	0.10199418716294562	No	FALSE
CarLac_3	CarLac	0.05X	CarMyr	54	324	14.285714285714285	1	0.15865525393145705	No	FALSE
CarLac_3	CarLac	0.25X	CarAqu	57	1936	2.8600100351229303	-1.2270270270270267	0.10990621644216889	No	FALSE
CarLac_3	CarLac	0.025X	CarLac	98	122	44.54545454545455	8.450000000000001	1.45651411259092e-17	Yes	TRUE
CarLac_3	CarLac	0.1X	CarCat	99	728	11.970979443772672	0.5730337078651687	0.28331093552457987	No	FALSE
CarLac_3	CarLac	0.1X	CarMyr	104	723	12.575574365175331	0.6853932584269664	0.24654789851324763	No	FALSE
CarLac_3	CarLac	0.5X	CarAqu	106	3577	2.878088514797719	-1.1938202247191008	0.11627414927808999	No	FALSE
CarLac_3	CarLac	0.25X	CarCor	107	1886	5.368790767686904	-0.6864864864864862	0.24620319150417003	No	FALSE
CarLac_3	CarLac	0.25X	CarPalm	107	1886	5.368790767686904	-0.6864864864864862	0.24620319150417003	No	FALSE
CarLac_3	CarLac	0.5X	CarIll	115	3568	3.1224545207711105	-1.1432584269662918	0.12646565513596408	No	FALSE
CarLac_3	CarLac	0.1X	CarOva	159	668	19.226118500604596	1.9213483146067418	0.02734390494323131	No	FALSE
CarLac_3	CarLac	0.05X	CarLac	165	213	43.65079365079365	6.6923076923076925	1.09839171430069e-11	Yes	TRUE
CarLac_3	CarLac	0.5X	CarCor	172	3511	4.670105891935922	-0.8230337078651683	0.20524441252835704	No	FALSE
CarLac_3	CarLac	0.5X	CarPalm	209	3474	5.674721694270975	-0.6151685393258425	0.26922171109382576	No	FALSE
CarLac_3	CarLac	0.25X	CarMyr	234	1759	11.741093828399398	0.6864864864864866	0.24620319150417	No	FALSE
CarLac_3	CarLac	0.25X	CarCat	242	1751	12.142498745609634	0.7729729729729732	0.21976918794623632	No	FALSE
CarLac_3	CarLac	0.1X	CarLac	337	490	40.7496977025393	5.9213483146067425	1.5965637170224525e-9	Yes	TRUE
CarLac_3	CarLac	0.25X	CarOva	350	1643	17.561465127947816	1.9405405405405407	0.026157016120736138	No	FALSE
CarLac_3	CarLac	0.5X	CarCat	428	3255	11.620961172956829	0.6151685393258427	0.26922171109382564	No	FALSE
CarLac_3	CarLac	0.5X	CarMyr	471	3212	12.78848764594081	0.8567415730337081	0.1957938610881695	No	FALSE
CarLac_3	CarLac	0.5X	CarOva	624	3059	16.94270974748846	1.7162921348314606	0.043054293570137556	No	FALSE
CarLac_3	CarLac	0.25X	CarLac	843	1150	42.2980431510286	7.27027027027027	1.793844801723541e-13	Yes	TRUE
CarLac_3	CarLac	0.5X	CarLac	1558	2125	42.30247081183818	6.963483146067415	1.6598044621354155e-12	Yes	TRUE
CarMyr_1A	CarMyr	0.01X	CarIll	2	556	0.35842293906810035	-1.7499999999999998	0.04005915686381711	No	FALSE
CarMyr_1A	CarMyr	0.01X	CarPalm	3	555	0.5376344086021506	-1.2499999999999998	0.10564977366685528	No	FALSE
CarMyr_1A	CarMyr	0.01X	CarCor	4	554	0.7168458781362007	-0.7499999999999998	0.22662735237686824	No	FALSE
CarMyr_1A	CarMyr	0.01X	CarOva	5	553	0.8960573476702508	-0.24999999999999994	0.4012936743170763	No	FALSE
CarMyr_1A	CarMyr	0.01X	CarLac	6	552	1.0752688172043012	0.25000000000000044	0.40129367431707613	No	FALSE
CarMyr_1A	CarMyr	0.01X	CarAqu	7	551	1.2544802867383513	0.7500000000000003	0.22662735237686804	No	FALSE
CarMyr_1A	CarMyr	0.025X	CarAqu	8	1484	0.5361930294906166	-1	0.15865525393145705	No	FALSE
CarMyr_1A	CarMyr	0.025X	CarIll	8	1484	0.5361930294906166	-1	0.15865525393145705	No	FALSE
CarMyr_1A	CarMyr	0.025X	CarLac	8	1484	0.5361930294906166	-1	0.15865525393145705	No	FALSE
CarMyr_1A	CarMyr	0.025X	CarOva	10	1482	0.6702412868632708	-0.4285714285714285	0.3341175708976247	No	FALSE
CarMyr_1A	CarMyr	0.025X	CarCor	13	1479	0.871313672922252	0.4285714285714289	0.3341175708976246	No	FALSE
CarMyr_1A	CarMyr	0.025X	CarPalm	16	1476	1.0723860589812333	1.285714285714286	0.09927139684333094	No	FALSE
CarMyr_1A	CarMyr	0.01X	CarCat	16	542	2.867383512544803	5.25	7.604960516488713e-8	Yes	FALSE
CarMyr_1A	CarMyr	0.05X	CarLac	17	3071	0.5505181347150259	-1.076923076923077	0.14075731625501126	No	FALSE
CarMyr_1A	CarMyr	0.05X	CarAqu	18	3070	0.582901554404145	-0.923076923076923	0.1779835598668656	No	FALSE
CarMyr_1A	CarMyr	0.1X	CarLac	21	5802	0.36063884595569295	-2.421052631578948	0.007737818231921638	No	FALSE
CarMyr_1A	CarMyr	0.05X	CarCor	24	3064	0.7772020725388601	0	0.5	No	FALSE
CarMyr_1A	CarMyr	0.05X	CarIll	24	3064	0.7772020725388601	0	0.5	No	FALSE
CarMyr_1A	CarMyr	0.05X	CarOva	24	3064	0.7772020725388601	0	0.5	No	FALSE
CarMyr_1A	CarMyr	0.05X	CarPalm	32	3056	1.0362694300518136	1.230769230769231	0.10920459330962082	No	FALSE
CarMyr_1A	CarMyr	0.025X	CarCat	34	1458	2.278820375335121	6.42857142857143	6.440436175133629e-11	Yes	FALSE
CarMyr_1A	CarMyr	0.1X	CarOva	37	5786	0.6354113000171733	-0.7368421052631581	0.23060918729533247	No	FALSE
CarMyr_1A	CarMyr	0.1X	CarCor	39	5784	0.6697578567748583	-0.5263157894736844	0.2993344071288826	No	FALSE
CarMyr_1A	CarMyr	0.1X	CarIll	41	5782	0.7041044135325434	-0.31578947368421073	0.3760811541890269	No	FALSE
CarMyr_1A	CarMyr	0.1X	CarAqu	47	5776	0.8071440838055985	0.31578947368421023	0.3760811541890271	No	FALSE
CarMyr_1A	CarMyr	0.1X	CarPalm	56	5767	0.9617035892151812	1.263157894736842	0.10326622060723972	No	FALSE
CarMyr_1A	CarMyr	0.25X	CarLac	60	13420	0.44510385756676557	-1.6666666666666667	0.0477903522728147	No	FALSE
CarMyr_1A	CarMyr	0.05X	CarCat	70	3018	2.266839378238342	7.076923076923077	7.369514553777917e-13	Yes	FALSE
CarMyr_1A	CarMyr	0.25X	CarIll	73	13407	0.5415430267062314	-1	0.15865525393145705	No	FALSE
CarMyr_1A	CarMyr	0.25X	CarOva	73	13407	0.5415430267062314	-1	0.15865525393145705	No	FALSE
CarMyr_1A	CarMyr	0.25X	CarPalm	85	13395	0.6305637982195845	-0.3846153846153847	0.3502611970519243	No	FALSE
CarMyr_1A	CarMyr	0.25X	CarCor	100	13380	0.741839762611276	0.3846153846153847	0.3502611970519243	No	FALSE
CarMyr_1A	CarMyr	0.25X	CarAqu	101	13379	0.7492581602373888	0.43589743589743607	0.33145557278630167	No	FALSE
CarMyr_1A	CarMyr	0.5X	CarLac	109	24170	0.4489476502327114	-1.5645161290322585	0.05884820409893156	No	FALSE
CarMyr_1A	CarMyr	0.1X	CarCat	115	5708	1.97492701356689	7.473684210526316	3.89900739103032e-14	Yes	FALSE
CarMyr_1A	CarMyr	0.5X	CarOva	122	24157	0.5024918653980807	-1.1451612903225807	0.1260711751235095	No	FALSE
CarMyr_1A	CarMyr	0.5X	CarIll	131	24148	0.539560937435644	-0.8548387096774194	0.1963202225169583	No	FALSE
CarMyr_1A	CarMyr	0.5X	CarCor	139	24140	0.5725112236912558	-0.5967741935483871	0.2753290748717243	No	FALSE
CarMyr_1A	CarMyr	0.5X	CarPalm	176	24103	0.7249062976234606	0.5967741935483871	0.2753290748717243	No	FALSE
CarMyr_1A	CarMyr	0.5X	CarAqu	181	24098	0.745500226533218	0.7580645161290327	0.22420618045558016	No	FALSE
CarMyr_1A	CarMyr	0.25X	CarCat	259	13221	1.9213649851632049	8.538461538461538	6.801032631276756e-18	Yes	FALSE
CarMyr_1A	CarMyr	0.5X	CarCat	463	23816	1.9069978170435355	9.854838709677422	3.266074377185289e-23	Yes	FALSE
CarMyr_1A	CarMyr	0.01X	CarMyr	515	43	92.29390681003584	254.75	0	Yes	TRUE
CarMyr_1A	CarMyr	0.025X	CarMyr	1395	97	93.49865951742628	395.28571428571433	0	Yes	TRUE
CarMyr_1A	CarMyr	0.05X	CarMyr	2879	209	93.23186528497409	439.23076923076917	0	Yes	TRUE
CarMyr_1A	CarMyr	0.1X	CarMyr	5467	356	93.88631289713206	570.8421052631579	0	Yes	TRUE
CarMyr_1A	CarMyr	0.25X	CarMyr	12729	751	94.42878338278932	648.025641025641	0	Yes	TRUE
CarMyr_1A	CarMyr	0.5X	CarMyr	22958	1321	94.5590839820421	735.5000000000001	0	Yes	TRUE
CarOva_1	CarOva	0.025X	CarIll	3	190	1.5544041450777202	-1.3571428571428572	0.08736791160762356	No	FALSE
CarOva_1	CarOva	0.01X	CarAqu	3	93	3.125	-1.4444444444444446	0.07430699822760586	No	FALSE
CarOva_1	CarOva	0.01X	CarPalm	5	91	5.208333333333334	-1.0000000000000002	0.158655253931457	No	FALSE
CarOva_1	CarOva	0.025X	CarCor	6	187	3.1088082901554404	-0.9285714285714285	0.17655561725300278	No	FALSE
CarOva_1	CarOva	0.01X	CarIll	6	90	6.25	-0.777777777777778	0.21835001536137874	No	FALSE
CarOva_1	CarOva	0.025X	CarAqu	8	185	4.145077720207254	-0.6428571428571427	0.2601584002536834	No	FALSE
CarOva_1	CarOva	0.025X	CarPalm	8	185	4.145077720207254	-0.6428571428571427	0.2601584002536834	No	FALSE
CarOva_1	CarOva	0.01X	CarMyr	9	87	9.375	-0.11111111111111131	0.4557641189546885	No	FALSE
CarOva_1	CarOva	0.05X	CarAqu	10	408	2.3923444976076556	-1.2727272727272727	0.10155741817156574	No	FALSE
CarOva_1	CarOva	0.01X	CarLac	10	86	10.416666666666668	0.11111111111111101	0.4557641189546886	No	FALSE
CarOva_1	CarOva	0.05X	CarIll	13	405	3.110047846889952	-1.1363636363636365	0.12790220398830815	No	FALSE
CarOva_1	CarOva	0.01X	CarCat	14	82	14.583333333333334	1	0.15865525393145705	No	FALSE
CarOva_1	CarOva	0.025X	CarMyr	17	176	8.808290155440414	0.6428571428571429	0.2601584002536834	No	FALSE
CarOva_1	CarOva	0.01X	CarCor	17	79	17.708333333333336	1.6666666666666667	0.0477903522728147	No	FALSE
CarOva_1	CarOva	0.05X	CarPalm	19	399	4.545454545454546	-0.8636363636363636	0.19389384080329986	No	FALSE
CarOva_1	CarOva	0.025X	CarCat	20	173	10.362694300518134	1.0714285714285714	0.14198838587545584	No	FALSE
CarOva_1	CarOva	0.1X	CarIll	22	728	2.933333333333333	-1.3207547169811322	0.09329158152179874	No	FALSE
CarOva_1	CarOva	0.1X	CarAqu	28	722	3.733333333333334	-1.0943396226415094	0.1369030268169078	No	FALSE
CarOva_1	CarOva	0.05X	CarCor	29	389	6.937799043062201	-0.40909090909090906	0.34123647374974087	No	FALSE
CarOva_1	CarOva	0.01X	CarOva	32	64	33.33333333333333	4.999999999999999	2.8665157187919524e-7	Yes	TRUE
CarOva_1	CarOva	0.1X	CarPalm	41	709	5.466666666666667	-0.6037735849056604	0.27299709185373133	No	FALSE
CarOva_1	CarOva	0.1X	CarCor	44	706	5.866666666666666	-0.4905660377358491	0.31186670604585565	No	FALSE
CarOva_1	CarOva	0.25X	CarAqu	45	1732	2.5323579065841306	-1.1578947368421053	0.12345349781237087	No	FALSE
CarOva_1	CarOva	0.25X	CarIll	45	1732	2.5323579065841306	-1.1578947368421053	0.12345349781237087	No	FALSE
CarOva_1	CarOva	0.025X	CarLac	47	146	24.352331606217618	4.92857142857143	4.141652563099302e-7	Yes	FALSE
CarOva_1	CarOva	0.05X	CarCat	47	371	11.24401913875598	0.40909090909090906	0.34123647374974087	No	FALSE
CarOva_1	CarOva	0.05X	CarMyr	49	369	11.722488038277511	0.49999999999999994	0.308537538725987	No	FALSE
CarOva_1	CarOva	0.1X	CarMyr	70	680	9.333333333333334	0.49056603773584934	0.31186670604585554	No	FALSE
CarOva_1	CarOva	0.05X	CarLac	76	342	18.181818181818183	1.7272727272727273	0.04205934739895677	No	FALSE
CarOva_1	CarOva	0.1X	CarCat	81	669	10.8	0.9056603773584907	0.18255782033030124	No	FALSE
CarOva_1	CarOva	0.025X	CarOva	84	109	43.523316062176164	10.214285714285715	8.556744828097745e-25	Yes	TRUE
CarOva_1	CarOva	0.5X	CarAqu	97	3261	2.888624181060155	-1.1003460207612457	0.13559069391586728	No	FALSE
CarOva_1	CarOva	0.5X	CarIll	97	3261	2.888624181060155	-1.1003460207612457	0.13559069391586728	No	FALSE
CarOva_1	CarOva	0.25X	CarPalm	108	1669	6.0776589758019135	-0.42105263157894735	0.33685832487476197	No	FALSE
CarOva_1	CarOva	0.25X	CarCor	117	1660	6.584130557118739	-0.31578947368421056	0.37608115418902693	No	FALSE
CarOva_1	CarOva	0.1X	CarLac	146	604	19.466666666666665	3.358490566037736	3.918469812214392e-4	Yes	FALSE
CarOva_1	CarOva	0.5X	CarCor	166	3192	4.9434187016081	-0.6228373702422146	0.26669569901146684	No	FALSE
CarOva_1	CarOva	0.25X	CarMyr	171	1606	9.622960045019695	0.31578947368421056	0.37608115418902693	No	FALSE
CarOva_1	CarOva	0.05X	CarOva	175	243	41.866028708133975	6.227272727272727	2.373122554335899e-10	Yes	TRUE
CarOva_1	CarOva	0.5X	CarPalm	188	3170	5.598570577724836	-0.47058823529411786	0.3189674052954784	No	FALSE
CarOva_1	CarOva	0.25X	CarCat	216	1561	12.155317951603827	0.8421052631578947	0.1998645177506923	No	FALSE
CarOva_1	CarOva	0.1X	CarOva	318	432	42.4	9.849056603773585	3.459517602804898e-23	Yes	TRUE
CarOva_1	CarOva	0.5X	CarMyr	324	3034	9.64860035735557	0.47058823529411753	0.3189674052954785	No	FALSE
CarOva_1	CarOva	0.25X	CarLac	342	1435	19.24592009003939	2.3157894736842106	0.010284883127111394	No	FALSE
CarOva_1	CarOva	0.5X	CarCat	386	2972	11.494937462775463	0.8996539792387542	0.18415221070345442	No	FALSE
CarOva_1	CarOva	0.5X	CarLac	639	2719	19.029184038117926	2.6505190311418683	0.004018409967714545	Yes	FALSE
CarOva_1	CarOva	0.25X	CarOva	733	1044	41.24929656724817	6.88888888888889	2.8114917441279143e-12	Yes	TRUE
CarOva_1	CarOva	0.5X	CarOva	1461	1897	43.508040500297795	8.33910034602076	3.7428934504100335e-17	Yes	TRUE
CarOva_2	CarOva	0.025X	CarIll	1	138	0.7194244604316548	-2.4285714285714284	0.007579219438719732	No	FALSE
CarOva_2	CarOva	0.01X	CarAqu	1	65	1.5151515151515151	-1.3333333333333333	0.09121121972586785	No	FALSE
CarOva_2	CarOva	0.01X	CarIll	3	63	4.545454545454546	-0.6666666666666666	0.2524925375469229	No	FALSE
CarOva_2	CarOva	0.01X	CarPalm	4	62	6.0606060606060606	-0.3333333333333333	0.36944134018176367	No	FALSE
CarOva_2	CarOva	0.01X	CarCor	5	61	7.575757575757576	0	0.5	No	FALSE
CarOva_2	CarOva	0.01X	CarMyr	5	61	7.575757575757576	0	0.5	No	FALSE
CarOva_2	CarOva	0.05X	CarIll	6	335	1.7595307917888565	-1.6071428571428572	0.05401151688592193	No	FALSE
CarOva_2	CarOva	0.025X	CarAqu	7	132	5.0359712230215825	-0.714285714285714	0.23752526202697655	No	FALSE
CarOva_2	CarOva	0.025X	CarCor	8	131	5.755395683453238	-0.4285714285714281	0.33411757089762484	No	FALSE
CarOva_2	CarOva	0.025X	CarPalm	9	130	6.474820143884892	-0.14285714285714252	0.4432015031835319	No	FALSE
